product_id,product_name,title,content_encoded,short_description,right_description,technical_sheet,categories
192,Zurada Żel Do Rąk,Alkoholowy żel do rąk,"Zurada Czyste Dłonie to alkoholowy żel przeznaczony do higienicznego oczyszczania rąk bez spłukiwania. Formuła szybko odparowuje, pozostawiając dłonie odświeżone i czyste. Dodatek gliceryny wspiera utrzymanie odpowiedniego poziomu nawilżenia skóry. Produkt sprawdza się w pracy, podróży, warsztacie oraz wszędzie tam, gdzie dostęp do wody jest ograniczony.",Szybkoschnący żel do oczyszczania dłoni bez użycia wody i mydła.,"Wysoka zawartość alkoholu zapewnia szybkie działanie i błyskawiczne wysychanie preparatu. Żelowa konsystencja ułatwia równomierne rozprowadzenie na dłoniach, a gliceryna ogranicza uczucie przesuszenia skóry.","pH: brak danych, rozcieńczanie: nie stosować, aplikacja: nanieść na suche dłonie i wcierać do wyschnięcia, spłukiwanie: nie wymaga, składniki funkcjonalne: alkohol i gliceryna","higiena-rak,mycie-rak,zele-do-rak,przemysl-i-warsztat"
193,Zurada Aloes Dłonie,Zestaw do mycia rąk Warsztat 3,"Zurada Aloes Dłonie to zestaw do skutecznego mycia rąk po pracach warsztatowych, mechanicznych, ogrodniczych i technicznych. Pomaga usuwać oleje, smary, kurz, osady komunikacyjne oraz inne uporczywe zabrudzenia. Formuła z aloesem wspiera delikatniejsze oczyszczanie skóry dłoni podczas częstego stosowania. Produkt przeznaczony jest do codziennej higieny rąk w miejscach pracy i po czynnościach brudzących.","Zestaw z aloesem do usuwania smarów, olejów i trudnych zabrudzeń z dłoni.",Skutecznie czyści dłonie narażone na kontakt z tłustymi i pyłowymi zabrudzeniami. Dodatek aloesu poprawia komfort stosowania i pomaga ograniczyć uczucie przesuszenia skóry.,"pH: brak danych, postać: zestaw do mycia rąk, rozcieńczanie: nie dotyczy, zastosowanie: dłonie zabrudzone smarem, olejem, kurzem i sadzą, temperatura użycia: pokojowa","przemysl-i-warsztat,mycie-rak,chemia-warsztatowa,higiena-rak"
194,Zurada Cytrynowy Zestaw,Cytrynowy zestaw do mycia rąk,"Zurada Cytrynowy Zestaw to komplet do skutecznego mycia dłoni zabrudzonych olejami, smarami, kurzem, pyłem i innymi trudnymi zabrudzeniami. Żelowa pasta o cytrynowym zapachu łączy wysoką siłę czyszczenia z łagodnym działaniem podczas codziennego stosowania. Metalowa pompka ułatwia higieniczne i precyzyjne dozowanie produktu z dużego opakowania. Szczotka pomaga doczyścić skórę wokół paznokci oraz miejsca szczególnie narażone na zabrudzenia.","Kompletny zestaw do mycia silnie zabrudzonych dłoni po pracy warsztatowej, mechanicznej i ogrodniczej.","Zestaw przeznaczony jest do warsztatów, serwisów, gospodarstw, ogrodów i zakładów przemysłowych. Sprawdza się tam, gdzie dłonie mają częsty kontakt ze smarami, olejami i zabrudzeniami technicznymi.","pH: brak danych, pojemność pasty: 10 L, zapach: cytrynowy, dozowanie: pompka metalowa, akcesoria: szczotka do mycia rąk, zastosowanie: silne zabrudzenia warsztatowe i mechaniczne","przemysl-i-warsztat,mycie-rak,zestawy-do-mycia-rak,pasty-do-rak"
195,Zurada Opona Satyna,Czernidło do opon i plastików,"Zurada Opona Satyna to preparat do odświeżania, przyciemniania i zabezpieczania zewnętrznych elementów gumowych oraz plastikowych. Nadaje powierzchniom aksamitny połysk, podkreśla kolor i pozostawia estetyczne wykończenie bez lepkiego filmu. Produkt po wyschnięciu tworzy warstwę ochronną, która wspiera pielęgnację opon, zderzaków, listew, klamek, lusterek i uszczelek. W okresie zimowym pomaga ograniczać przymarzanie elementów gumowych.","Trwały dressing konserwująco-nabłyszczający do gumy, opon i elementów z tworzyw sztucznych.","Preparat szybko wysycha i nie pozostawia klejącej warstwy. Chroni gumę oraz tworzywa sztuczne, poprawiając ich wygląd i trwałość wizualnego efektu.","pH: brak danych, preparat gotowy do użycia, aplikacja ręczna, efekt: aksamitny połysk, nie klei się po wyschnięciu, do elementów zewnętrznych pojazdu","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,dressingi-do-opon,pielegnacja-plastikow"
196,Zurada Felga Żel,Neutralny deironizer do felg,"Zurada Felga Żel to neutralny deironizer przeznaczony do czyszczenia felg samochodowych. Żelowa konsystencja wydłuża kontakt preparatu z powierzchnią, co ułatwia rozpuszczanie osadów metalicznych, pyłu z klocków hamulcowych i brudu drogowego. Produkt sprawdza się przy regularnej pielęgnacji kół oraz podczas dokładnego mycia zewnętrznego pojazdu. Po aplikacji należy odczekać kilka minut, w razie potrzeby wspomóc czyszczenie szczotką, a następnie dokładnie spłukać wodą.",Żelowy preparat do usuwania pyłu hamulcowego i brudu drogowego z felg.,"Preparat ma neutralne pH, dzięki czemu jest łagodny dla czyszczonych felg. Gęsta formuła dobrze utrzymuje się na pionowych powierzchniach i skutecznie pomaga usuwać trudne osady eksploatacyjne.","pH: 7, odczyn neutralny, konsystencja żelowa, produkt gotowy do użycia, aplikacja natryskowa, czas działania: kilka minut, nie dopuścić do wyschnięcia, spłukać wodą","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,czyszczenie-felg,deironizery"
197,Zurada Lód Stop,Odmrażacz do szyb -50°C Auto 1,"Zurada Lód Stop to gotowy do użycia preparat do odmrażania zewnętrznych powierzchni pojazdu. Szybko rozpuszcza kryształki lodu i szron, poprawiając widoczność w warunkach zimowych. Sprawdza się na szybach, reflektorach i lusterkach samochodowych, także przy bardzo niskich temperaturach. Preparat ułatwia poranne przygotowanie auta do jazdy bez intensywnego skrobania.","Szybko usuwa lód i szron z szyb, reflektorów oraz lusterek samochodowych.",Preparat działa skutecznie nawet do -50°C i jest wygodny w aplikacji natryskowej. Pomaga szybko przywrócić przejrzystość szyb oraz widoczność przez lusterka i reflektory.,"pH: brak danych, rozcieńczenie: nie rozcieńczać, forma: gotowy do użycia, skuteczność: do -50°C, aplikacja: natrysk na oblodzoną powierzchnię, zastosowanie: zewnętrzne elementy pojazdu","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,odmrazacze-do-szyb"
198,Zurada Hydro Blask,Hydrowosk z osuszaczem Auto 1,"Zurada Hydro Blask to silnie skoncentrowany preparat osuszająco-nabłyszczający do zewnętrznych powierzchni samochodu. Błyskawicznie zrywa film wodny po płukaniu, ułatwiając szybkie osuszenie karoserii. Nadaje lakierowi głęboki połysk i wspiera ochronę powierzchni przed ponownym zabrudzeniem. Produkt przeznaczony jest do stosowania po etapie mycia zasadniczego.","Skoncentrowany hydrowosk osuszający, który nabłyszcza i chroni karoserię po myciu.","Preparat poprawia odprowadzanie wody z lakieru, ograniczając zacieki i skracając czas osuszania. Pozostawia efekt połysku oraz warstwę ochronną na karoserii.","pH: brak danych, postać: koncentrat, zastosowanie: po myciu i płukaniu, działanie: osuszające i nabłyszczające, rozcieńczenie: dobrać do systemu dozowania, temperatura pracy: nie stosować na rozgrzanych powierzchniach","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,woski-samochodowe,osuszacze-lakieru"
199,Zurada Piana Ochronna,Neutralna piana aktywna,"Zurada Piana Ochronna to neutralna piana aktywna przeznaczona do mycia zewnętrznego pojazdów zabezpieczonych twardymi woskami lub powłokami ceramicznymi. Gęsta formuła długo utrzymuje się na powierzchni, ułatwiając odspajanie zabrudzeń drogowych bez naruszania warstw ochronnych. Produkt sprawdza się w regularnej pielęgnacji lakieru, elementów plastikowych, szyb i felg lakierowanych. Przyjemny owocowy zapach podnosi komfort pracy podczas aplikacji pianownicą lub opryskiwaczem.",Neutralna piana aktywna do mycia aut z woskami i powłokami ceramicznymi.,"Neutralne pH zapewnia bezpieczeństwo dla wosków, sealantów i powłok ceramicznych. Obfita, stabilna piana wydłuża czas kontaktu środka z zabrudzeniem, wspierając skuteczne i delikatne mycie wstępne.","pH: neutralne ok. 7, aplikacja: pianownica lub opryskiwacz, przeznaczenie: mycie zewnętrzne samochodu, zapach: owocowy, nie dopuszczać do zaschnięcia, stosować na chłodną powierzchnię","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,piany-aktywne,auto-detailing"
200,Zurada Owad Auto,Preparat do usuwania owadów Auto 2,"Zurada Owad Stop to skuteczny preparat do usuwania pozostałości po owadach z zewnętrznych elementów samochodu. Formuła pomaga rozpuścić nawet trudne, zaschnięte zabrudzenia bez konieczności rozcieńczania. Produkt przeznaczony jest do bezpośredniego użycia na szybach, reflektorach i karoserii. Sprawdza się podczas bieżącej pielęgnacji auta oraz przed właściwym myciem zewnętrznym.","Gotowy płyn do usuwania zaschniętych pozostałości owadów z szyb, reflektorów i karoserii.","Preparat działa szybko i jest wygodny w użyciu, ponieważ nie wymaga przygotowywania roztworu roboczego. Ułatwia usuwanie organicznych zabrudzeń po owadach z typowych powierzchni zewnętrznych pojazdu.","pH: brak danych, rozcieńczanie: nie rozcieńczać, produkt gotowy do użycia, zastosowanie: usuwanie pozostałości owadów, powierzchnie: szyby reflektory karoseria, temperatura stosowania: powierzchnia chłodna","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,usuwanie-owadow"
201,Zurada Izopropyl Klar,Czysty alkohol izopropylowy Auto 2,"Zurada Izopropyl Klar to czysty alkohol izopropylowy przeznaczony do szybkiego odtłuszczania powierzchni lakierowanych i szklanych. Skutecznie usuwa lekkie zabrudzenia, kurz, ślady palców oraz pozostałości po pastach polerskich. Preparat szybko odparowuje, pozostawiając powierzchnię czystą i przygotowaną do aplikacji wosków, powłok lub innych środków ochronnych. Produkt sprawdza się w detailingu samochodowym oraz pracach serwisowych wymagających czystego podłoża.",Alkohol izopropylowy 100% do odtłuszczania lakieru i szkła przed dalszą pielęgnacją.,Preparat ma wysoką czystość i nie pozostawia tłustego filmu. Nadaje się do kontroli efektu polerowania oraz końcowego odtłuszczania lakieru i szyb.,"pH: nie dotyczy, stężenie: 100% alkohol izopropylowy, rozcieńczenie: gotowy do użycia, temperatura pracy: pokojowa, odparowanie: szybkie","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,odtluszczanie-powierzchni,detailing"
202,Zurada Piana Blask,Gęsta piana aktywna z połyskiem,"Skoncentrowany preparat tworzy obfitą, stabilną pianę do zewnętrznego mycia pojazdów. Skutecznie odspaja brud drogowy, kurz oraz typowe zabrudzenia powstałe podczas eksploatacji samochodu. Może być stosowany w urządzeniach pianotwórczych oraz podczas mycia ręcznego. Po spłukaniu pozostawia powierzchnię czystą i wyraźnie bardziej błyszczącą.","Gęsta piana aktywna do mycia karoserii, usuwająca brud drogowy i nadająca połysk.",Formuła o wysokiej pienistości ułatwia równomierne pokrycie karoserii i wydłuża kontakt środka z zabrudzeniem. Produkt przeznaczony jest do regularnej pielęgnacji zewnętrznych elementów pojazdu z efektem nabłyszczania.,"pH: brak danych, rozcieńczanie: według zaleceń na etykiecie, zastosowanie: urządzenia pianotwórcze i mycie ręczne, efekt: nabłyszczanie, przeznaczenie: mycie zewnętrzne pojazdów","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,piany-aktywne"
203,Zurada Naklejka Stop,Preparat do usuwania naklejek,"Zurada Klej Stop to specjalistyczny preparat do szybkiego usuwania pozostałości po naklejkach, foliach ochronnych i etykietach samoprzylepnych. Pomaga rozpuścić resztki kleju, smaru, asfaltu oraz żywicy drzewnej bez długiego szorowania. Ułatwia demontaż taśm dwustronnych, listew bocznych oraz ciężarków do wyważania felg aluminiowych. Produkt przeznaczony jest do punktowej aplikacji na zabrudzone miejsca.","Gotowy środek do usuwania naklejek, folii, kleju, smoły i żywicy z elementów auta.",Formuła działa szybko na substancje klejące i tłuste osady spotykane na elementach zewnętrznych pojazdów. Preparat jest gotowy do użycia i sprawdza się przy pracach detailingowych oraz warsztatowych.,"pH: brak danych, rozcieńczenie: gotowy do użycia, aplikacja: punktowa, metoda: ręczna, temperatura pracy: pokojowa, przeznaczenie: kleje folie naklejki smoła żywica","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,usuwanie-kleju-i-naklejek,detailing-samochodowy"
204,Zurada Felga Blask,Kwaśny preparat do felg Auto 1,"Zurada Felga Blask to skuteczny preparat o kwaśnym odczynie przeznaczony do czyszczenia felg oraz powierzchni metalowych. Pomaga usuwać uporczywe zabrudzenia drogowe, osady mineralne i naloty z elementów aluminiowych oraz stalowych. Po użyciu powierzchnia odzyskuje czysty wygląd i połysk. Produkt sprawdzi się w pielęgnacji pojazdów, naczep, najazdów i innych metalowych elementów użytkowych.",Kwaśny środek do skutecznego mycia felg oraz innych powierzchni metalowych.,"Silna kwaśna formuła działa szybko na zabrudzenia typowe dla felg i metalu. Preparat jest wydajny, skuteczny i pozostawia estetyczny połysk na czyszczonej powierzchni.","pH 1, odczyn kwaśny, do felg aluminiowych i stalowych, do powierzchni metalowych, aplikacja ręczna lub natryskowa, po czyszczeniu spłukać wodą","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,czyszczenie-felg,srodki-kwasowe"
205,Zurada Piana Aktywna,Aktywna piana nabłyszczająca,"Skoncentrowany preparat do mycia zewnętrznego samochodów osobowych, przeznaczony do usuwania brudu drogowego i typowych zabrudzeń eksploatacyjnych. Tworzy lejącą, aktywną pianę, która ułatwia odspajanie zanieczyszczeń z karoserii. Po spłukaniu pozostawia powierzchnię czystą i optycznie odświeżoną z delikatnym efektem nabłyszczenia. Produkt nadaje się do stosowania w myciu pianowym oraz natryskowym po odpowiednim rozcieńczeniu.",Koncentrat do zewnętrznego mycia samochodów z efektem delikatnego nabłyszczenia.,"Aktywna formuła skutecznie usuwa kurz, osady drogowe i bieżące zabrudzenia z nadwozia. Efekt nabłyszczający poprawia wygląd lakieru po myciu i wspiera estetyczne wykończenie pielęgnacji.","pH: brak danych, forma: koncentrat, rozcieńczanie: zależnie od stopnia zabrudzenia, aplikacja: pianownica lub natrysk, spłukiwanie: wodą pod ciśnieniem, zalecenie: nie dopuszczać do wyschnięcia na powierzchni","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,aktywne-piany,szampony-samochodowe"
206,Zurada Balonowa Piana,Neutralny szampon samochodowy,"Zurada Balonowa Piana to skoncentrowany szampon samochodowy przeznaczony do ręcznego mycia karoserii. Skutecznie usuwa brud drogowy, kurz i typowe osady eksploatacyjne, pozostawiając powierzchnię czystą i bez zacieków. Neutralne pH sprawia, że preparat jest bezpieczny dla lakieru, wosków i powłok ochronnych przy prawidłowym stosowaniu. Przyjemny zapach gumy balonowej zwiększa komfort pracy podczas mycia pojazdu.","Koncentrat do ręcznego mycia auta, usuwa brud drogowy bez zacieków i chroni powłoki.","Preparat tworzy aktywną pianę, która ułatwia odspajanie zabrudzeń i zmniejsza tarcie podczas mycia ręcznego. Neutralna formuła nie narusza zabezpieczeń lakieru i nadaje się do regularnej pielęgnacji zewnętrznych elementów samochodu.","pH: neutralne ok. 7, forma: koncentrat, zastosowanie: mycie ręczne, rozcieńczenie: według stopnia zabrudzenia i zaleceń z etykiety, zapach: guma balonowa, efekt: bez zacieków","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,szampony-samochodowe"
207,Zurada Szampon Neutralny,Perfumowany szampon samochodowy,"Zurada Szampon Neutralny to skoncentrowany preparat do ręcznego mycia zewnętrznych elementów samochodu. Skutecznie usuwa brud drogowy, kurz i bieżące zanieczyszczenia, pozostawiając czystą powierzchnię bez zacieków. Neutralne pH sprawia, że produkt jest bezpieczny dla lakieru oraz nie narusza wosków i powłok ochronnych. Perfumowany zapach poprawia komfort pracy podczas mycia pojazdu.","Neutralny koncentrat do ręcznego mycia auta, usuwa brud drogowy bez zacieków.","Preparat tworzy roztwór myjący odpowiedni do regularnej pielęgnacji karoserii. Łagodna, neutralna formuła pomaga zachować istniejące zabezpieczenia lakieru i ułatwia spłukiwanie zabrudzeń.","pH: neutralny (ok. 7), forma: koncentrat, zastosowanie: mycie ręczne, zapach: perfumowany, spłukiwanie: wodą, nie dopuszczać do wyschnięcia na powierzchni","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,szampony-samochodowe"
208,Zurada Hydro Wosk,Szybki wosk hydrofobowy,"Zurada Hydro Wosk to łatwy w aplikacji quick detailer na bazie syntetycznych polimerów. Produkt przeznaczony jest do pielęgnacji zewnętrznych elementów karoserii, nadając lakierowi gładkość, połysk i efekt odpychania wody. Może być stosowany na pojazdach zabezpieczonych twardym woskiem, powłoką ceramiczną lub folią ochronną. Preparat pomaga odświeżyć wygląd auta i przedłużyć trwałość istniejącej ochrony.","Syntetyczny szybki wosk do karoserii, nadający połysk i silną hydrofobowość.","Formuła szybko się rozprowadza i nie wymaga skomplikowanej aplikacji. Po użyciu powierzchnia staje się śliska, bardziej błyszcząca i wyraźnie hydrofobowa.","pH: brak danych, rozcieńczenie: gotowy do użycia, aplikacja: atomizer i mikrofibra, stosować na czystą i chłodną powierzchnię, nie aplikować w pełnym słońcu","kosmetyki-samochodowe, mycie-zewnetrzne-samochodu, woski-samochodowe, quick-detailery"
209,Zurada Auto Blask,Zestaw do mycia auta,"Zurada Auto Blask to praktyczny zestaw do kompleksowej pielęgnacji zewnętrznych elementów samochodu. Umożliwia skuteczne mycie karoserii, nałożenie ochronnego wosku oraz delikatne wykończenie powierzchni bez smug. Dobór preparatów i akcesoriów ułatwia bezpieczną pracę na lakierze oraz szybkie uzyskanie czystego, błyszczącego efektu. Produkt przeznaczony jest do regularnej pielęgnacji aut osobowych i innych pojazdów.","Kompletny zestaw do zewnętrznego mycia, woskowania i osuszania samochodu.",Zestaw łączy środki do mycia i szybkiego zabezpieczania lakieru z akcesoriami do aplikacji oraz wykończenia. Sprawdza się przy ręcznej pielęgnacji samochodu po myciu wstępnym lub podczas standardowego czyszczenia zewnętrznego.,"pH: brak danych dla zestawu, rozcieńczenie: stosować zgodnie z etykietami poszczególnych produktów, aplikacja: mycie ręczne i nanoszenie wosku, temperatura pracy: unikać nagrzanych powierzchni, zastosowanie: zewnętrzne elementy pojazdu","kosmetyki-samochodowe,mycie-zewnetrzne-samochodu,zestawy-do-mycia"
210,Zurada Rdza Neutralizer,Neutralizator rdzy do metalu Przemysł,"Zurada Rdza Stop to preparat do chemicznej neutralizacji rdzy na elementach stalowych i żeliwnych. Środek wiąże produkty korozji, ogranicza dalsze rdzewienie i zmienia nalot rdzy na szary. Po zastosowaniu powierzchnia jest lepiej przygotowana do nakładania podkładów, farb lub innych powłok ochronnych. Przed użyciem zaleca się usunięcie luźnej rdzy oraz zanieczyszczeń mechanicznych.","Preparat zatrzymuje korozję na stali i żeliwie, przygotowując powierzchnię pod dalsze powłoki.","Skutecznie zatrzymuje proces korozji i stabilizuje skorodowane miejsca. Produkt przeznaczony jest do warsztatu, przemysłu oraz renowacji metalowych elementów.","pH: brak danych, rozcieńczenie: brak danych, zastosowanie: stal i żeliwo, działanie: konwersja rdzy, efekt: szare zabarwienie powierzchni, przygotowanie: usunąć luźną rdzę i zabrudzenia","przemysl-i-warsztat,odrdzewiacze-i-penetranty,neutralizatory-rdzy,chemia-techniczna"
211,Zurada Aloesowa Bryza,Odświeżacz powietrza aloes,"Zurada Aloesowa Bryza to gotowy do użycia odświeżacz powietrza o przyjemnym, aloesowym zapachu. Skutecznie pomaga niwelować nieprzyjemne wonie w pomieszczeniach, samochodach, garderobach i szafach. Wygodna aplikacja pozwala szybko odświeżyć otoczenie bez konieczności spłukiwania czy przecierania powierzchni. Produkt sprawdza się w codziennym użytkowaniu w domu, biurze i przestrzeniach użytkowych.","Aloesowy odświeżacz powietrza do neutralizacji nieprzyjemnych zapachów w domu, aucie i szafie.","Preparat działa szybko, pozostawiając świeży, lekki aromat aloesu. Jest wydajny i prosty w stosowaniu — wystarczy rozpylić niewielką ilość w powietrzu.","pH: brak danych, postać: płyn do rozpylania, zapach: aloes, rozcieńczenie: nie rozcieńczać, zastosowanie: gotowy do użycia, aplikacja: rozpylanie w powietrzu","dla-domu,odswiezacze-powietrza,neutralizacja-zapachow,chemia-gospodarcza"
212,Zurada Ciepła Nuta,Odświeżacz cynamon pomarańcza,"Zurada Ciepła Nuta to odświeżacz powietrza przeznaczony do niwelowania nieprzyjemnych zapachów w codziennym otoczeniu. Kompozycja cynamonu i pomarańczy nadaje pomieszczeniom ciepły, przyjemny aromat. Produkt sprawdza się w domu, biurze, samochodzie oraz szafie. Jest wygodny w użyciu i pozwala szybko poprawić świeżość powietrza.","Wydajny odświeżacz powietrza o zapachu cynamonu i pomarańczy do domu, auta i szafy.","Preparat działa szybko, pozostawiając w powietrzu przyjemną korzenno-cytrusową nutę zapachową. Nadaje się do stosowania w różnych przestrzeniach użytkowych, również w aucie i garderobie.","pH: brak danych, rozcieńczanie: nie dotyczy, zastosowanie: powietrze w pomieszczeniach, samochodzie i szafie, zapach: cynamon i pomarańcza, aplikacja: rozpylanie, temperatura stosowania: pokojowa","dla-domu, odswiezacze-powietrza, zapachy-do-samochodu"
213,Zurada Winogronowa Mgła,Odświeżacz powietrza winogronowy,"Zurada Winogronowa Mgła to gotowy do użycia odświeżacz powietrza o intensywnym zapachu czarnych winogron. Skutecznie pomaga niwelować nieprzyjemne zapachy w pomieszczeniach, samochodzie, garderobie i szafie. Formuła jest wygodna w aplikacji i pozostawia przyjemną, długo wyczuwalną nutę zapachową. Produkt sprawdzi się w codziennym odświeżaniu przestrzeni prywatnych i użytkowych.","Wydajny odświeżacz powietrza o zapachu czarnych winogron do domu, auta i szafy.",Gotowy preparat zapachowy do szybkiego odświeżania powietrza. Łączy wygodną aplikację z owocowym aromatem czarnych winogron i wysoką wydajnością użytkowania.,"pH: brak danych, rozcieńczanie: nie rozcieńczać, forma użycia: gotowy do użycia, aplikacja: rozpylanie, zapach: czarne winogrona, zastosowanie: pomieszczenia/samochód/szafa","dla-domu, odswiezacze-powietrza, chemia-gospodarcza"
214,Zurada Mroczna Świeżość,Odświeżacz powietrza,"Zurada Mroczna Świeżość to gotowy do użycia odświeżacz powietrza przeznaczony do szybkiego niwelowania nieprzyjemnych zapachów. Sprawdza się w pomieszczeniach mieszkalnych, biurach, samochodach, garderobach i szafach. Wygodna forma aplikacji pozwala łatwo rozpylić produkt tam, gdzie potrzebne jest odświeżenie atmosfery. Zapach utrzymuje się w powietrzu, pozostawiając przyjemne wrażenie czystości.","Wydajny odświeżacz do neutralizacji nieprzyjemnych zapachów w domu, aucie i szafie.","Produkt jest bardzo wydajny i prosty w codziennym użyciu. Nadaje się do stosowania w różnych przestrzeniach zamkniętych, w których wymagane jest szybkie odświeżenie powietrza.","pH: brak danych, produkt gotowy do użycia, aplikacja: rozpylanie w powietrzu, stosować w temperaturze pokojowej, nie rozcieńczać","dla-domu, odswiezacze-powietrza, chemia-gospodarcza"
215,Zurada Diamentowy Powiew,Odświeżacz powietrza premium,"Zurada Diamentowy Powiew to gotowy do użycia odświeżacz powietrza przeznaczony do codziennego stosowania w domu, biurze, samochodzie oraz garderobie. Pomaga szybko zniwelować nieprzyjemne zapachy i pozostawia przyjemną, elegancką kompozycję zapachową. Formuła jest wygodna w aplikacji i bardzo wydajna, dlatego sprawdza się zarówno w małych, jak i większych przestrzeniach. Produkt należy rozpylać w powietrzu, unikając bezpośredniego nanoszenia na żywność, twarz oraz delikatne materiały.","Wydajny odświeżacz do pomieszczeń, auta i szafy, skutecznie ograniczający nieprzyjemne zapachy.","Gotowa formuła do szybkiego odświeżania powietrza w różnych przestrzeniach. Zapach utrzymuje się w powietrzu, poprawiając komfort przebywania w pomieszczeniu lub pojeździe.","pH: brak danych, produkt gotowy do użycia, stosowanie: rozpylanie w powietrzu, zalecane dozowanie: 1-3 naciśnięcia w zależności od wielkości przestrzeni, zastosowanie: pomieszczenia samochody szafy garderoby, temperatura stosowania: pokojowa","dla-domu,odswiezacze-powietrza,zapachy-do-samochodu"
216,Zurada Powiew Radości,Odświeżacz powietrza do wnętrz,"Zurada Powiew Radości to gotowy do użycia odświeżacz powietrza przeznaczony do codziennego stosowania we wnętrzach. Skutecznie niweluje nieprzyjemne zapachy, pozostawiając przyjemną i długotrwałą świeżość. Sprawdza się w pomieszczeniach mieszkalnych, biurowych, samochodach oraz szafach. Wygodna forma aplikacji pozwala szybko odświeżyć przestrzeń bez konieczności spłukiwania.","Wydajny odświeżacz powietrza do neutralizacji nieprzyjemnych zapachów w domu, aucie i szafie.",Produkt jest bardzo wydajny i prosty w użyciu. Odpowiedni do szybkiego odświeżania powietrza w różnych przestrzeniach zamkniętych.,"pH: brak danych, gotowy do użycia, aplikacja: rozpylenie w powietrzu, rozcieńczanie: nie wymagane, temperatura stosowania: pokojowa, spłukiwanie: nie wymagane","dla-domu, odswiezacze-powietrza, zapachy-do-wnetrz, chemia-gospodarcza"
217,Zurada Owocowa Mgła,Odświeżacz powietrza owocowy,"Zurada Owocowa Mgła to gotowy do użycia odświeżacz powietrza przeznaczony do niwelowania nieprzyjemnych zapachów. Sprawdza się w domu, biurze, samochodzie, garderobie oraz szafie. Owocowa kompozycja zapachowa szybko poprawia komfort przebywania w odświeżanej przestrzeni. Produkt jest wygodny w aplikacji i wydajny przy codziennym stosowaniu.","Wydajny odświeżacz powietrza o owocowym zapachu do pomieszczeń, auta i szafy.","Preparat działa poprzez rozpylanie zapachu w powietrzu, pomagając ograniczyć uciążliwe wonie. Nadaje się do regularnego użycia w różnych pomieszczeniach i małych przestrzeniach zamkniętych.","pH: brak danych, forma: gotowy do użycia, zapach: owocowy, zastosowanie: powietrze i przestrzenie zamknięte, aplikacja: rozpylanie, rozcieńczanie: nie stosować","dla-domu,odswiezacze-powietrza,chemia-gospodarcza,do-samochodu"
218,Zurada Grejpfrutowa Mgła,Odświeżacz powietrza grejpfrut,"Zurada Grejpfrutowa Mgła to gotowy do użycia odświeżacz powietrza przeznaczony do niwelowania nieprzyjemnych zapachów. Sprawdza się w domu, biurze, samochodzie, garderobie oraz szafach. Kompozycja grejpfrutowa pozostawia świeży, cytrusowy aromat i pomaga szybko poprawić komfort przebywania w pomieszczeniu. Produkt jest wygodny w aplikacji i bardzo wydajny przy codziennym stosowaniu.","Wydajny odświeżacz powietrza o grejpfrutowym zapachu do pomieszczeń, auta i szafy.","Preparat działa poprzez odświeżenie powietrza i ograniczenie odczuwania przykrych zapachów. Lekka grejpfrutowa nuta zapachowa długo utrzymuje się w otoczeniu, nie wymagając skomplikowanego dozowania.","pH: brak danych, forma: gotowy do użycia, rozcieńczanie: nie stosować, zapach: grejpfrutowy, zastosowanie: powietrze w pomieszczeniach i pojazdach, aplikacja: rozpylanie, temperatura użycia: pokojowa","dla-domu,odswiezacze-powietrza,zapachy-do-wnetrz,chemia-gospodarcza"
219,Zurada Ogród Zen,Odświeżacz powietrza japoński ogród,"Zurada Ogród Zen to gotowy do użycia odświeżacz powietrza o przyjemnej, ogrodowej kompozycji zapachowej. Pomaga niwelować nieprzyjemne zapachy w pomieszczeniach, samochodach, garderobach i szafach. Wygodna aplikacja pozwala szybko odświeżyć wybraną przestrzeń bez konieczności spłukiwania czy dodatkowych czynności. Produkt sprawdza się w codziennym użytkowaniu domowym i biurowym.","Wydajny odświeżacz do neutralizacji nieprzyjemnych zapachów w domu, aucie i szafie.","Formuła przeznaczona do szybkiego odświeżania powietrza i poprawy komfortu zapachowego. Produkt jest wygodny w użyciu, wydajny i odpowiedni do wielu typów pomieszczeń.","pH: brak danych, produkt gotowy do użycia, stosowanie: rozpylić w powietrzu, zastosowanie: pomieszczenia samochód szafa garderoba, nie wymaga rozcieńczania","dla-domu,odswiezacze-powietrza,chemia-gospodarcza"
